EDIFICIO EL OASIS,EDIFICIO EL OASIS,EDIFICIO EL OASIS,EDIFICIO EL OASIS,EDIFICIO EL OASIS,EDIFICIO EL OASIS,EDIFICIO EL OASIS
CALLE 7 #22-49 COMUNEROS,CALLE 7 #22-49 COMUNEROS,CALLE 7 #22-49 COMUNEROS,CALLE 7 #22-49 COMUNEROS,CALLE 7 #22-49 COMUNEROS,CALLE 7 #22-49 COMUNEROS,CALLE 7 #22-49 COMUNEROS
MOVIMIENTO: JULIO/ 2025,MOVIMIENTO: JULIO/ 2025,MOVIMIENTO: JULIO/ 2025,MOVIMIENTO: JULIO/ 2025,MOVIMIENTO: JULIO/ 2025,MOVIMIENTO: JULIO/ 2025,MOVIMIENTO: JULIO/ 2025
MATERIAL,12866,11646,,,,SALDO 
MATERIAL,2025-07-17,2025-07-17,,,,2025-07-31
"MARCOS DE ANDAMIOS 2*0,90",8,-8,,,,
"CRUCETAS 2,40",8,-8,,,,
TABLONES 3 MTRS,2,-2,,,,
Hora,08:00,11:00,,,,
TRANSPORTE,****,******,,,,
"DEPOSITO $100,000",,,,,,
