COPOWER,COPOWER,COPOWER,COPOWER,COPOWER,COPOWER,COPOWER
CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771,CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771,CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771,CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771,CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771,CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771,CRA 27#55-16 TEL: 3153562353 EDWIN/WILLIAN TEL: 3502756771
MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025
MATERIAL,12862,,,,,SALDO
,2025-07-16,,,,,2025-07-31
"MARCOS DE ANDAMIO 1,50 ROJOS",4,,,,,4
"2 CRUCETAS DE 2,00 MTROS",4,,,,,4
TABLONES LARGOS 3 MTROS,4,,,,,4
RUEDAS DE ANDAMIOS ,4,,,,,4
HORA,03:15,,,,,
Transporte,30000,,,,,
