CAMPESTRE NORTE-EDWIN,CAMPESTRE NORTE-EDWIN,CAMPESTRE NORTE-EDWIN,CAMPESTRE NORTE-EDWIN,CAMPESTRE NORTE-EDWIN,CAMPESTRE NORTE-EDWIN,CAMPESTRE NORTE-EDWIN
CAMPESTRE NORTE MEGACOLEGIO,CAMPESTRE NORTE MEGACOLEGIO,CAMPESTRE NORTE MEGACOLEGIO,CAMPESTRE NORTE MEGACOLEGIO,CAMPESTRE NORTE MEGACOLEGIO,CAMPESTRE NORTE MEGACOLEGIO,CAMPESTRE NORTE MEGACOLEGIO
MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025,MOVIMIENTO:JULIO/2025
MATERIAL,12882,12884,,,,SALDO
,2025-07-24,2025-07-24,,,,2025-07-31
CERCHAS DE 3 MTROS,12,,,,,12
CERCHAS DE 2 MTROS,6,,,,,6
CERCHA DE 1 MTRS,3,,,,,3
PARALES DE 3 MTROS,50,,,,,50
"FORMALETA DE 60*1,20",26,54,,,,80
"FORMALETA DE 30*1,20",,20,,,,20
"FORMALETA DE 20*1,20",,20,,,,20
CHAPETAS,,400,,,,400
CAJA METALICA,,2,,,,2
HORA,07:00,11:00,,,,
Transporte,40000,40000,,,,
