TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S
CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108
MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026
MATERIAL,SALDO,,,,,MATERIAL EN OBRA
,2026-04-30,,,,,2026-05-31
"MARCOS DE ANDAMIOS AZULES DE 1,50",6,,,,,6
"CRUCETAS DE 2,40",12,,,,,12
"MARCOS DE ANDAMIOS AMARILLOS 1,50",6,,,,,6
"CRUCETAS DE 2,40 ",6,,,,,6
MARCOS DE ANDAMIOS NARANAJAS ,4,,,,,4
"CRUCETAS DE 2,40",4,,,,,4
TABLONES DE 3 MTROS,16,,,,,16
MARCOS DE ANDAMIOS (CG),10,,,,,10
CRUCETAS (CG),3,,,,,3
RUEDAS NIVELADORAS ,4,,,,,4
HORA,,,,,,
Transporte,,,,,,
