PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,PUERTO RICO BAJO TEL: 3138758759,
MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,MOVIMIENTO:MAYO /2026,
MATERIAL,13654,,,,,SALDO,
,2026-05-12,2026-05-16,,,,2026-05-31,
"FORMALETA DE 30*1,20",16,,,,,16,
"FORMALETA DE 40*1,20",16,,,,,16,
"FORMALETA DE 25*1,20",12,,,,,12,
"FORMALETA DE 20*1,20",12,,,,,12,
CHAPETAS ,700,,,,,700,
PARALES DE 3 MTROS,28,,,,,28,
"ANGULOS DE 1,20",28,,,,,28,
ANGULOS DE 60,56,,,,,56,
CAJAS METALICAS,2,,,,,2,
HORA,07:30,,,,,0.3125,
Transporte,70000,,,,,70000,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,PUERTO RICO PARTE BAJA,,
MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,MAESTRO VIDAL:3138758759,,
MATERIAL,DETALLES,DETALLES,DETALLES,COSTOS,COSTOS,,
MATERIAL,DIAS,CANTIDAD,VALOR,COSTO DIARIO,PRECIO DIARIO,,
FORMALETA 30 X 120,5,16,,,,,
FORMALETAS 40X 120,5,16,,,,,
"FORMALETA DE 25*1,20",5,12,,,,,
"FORMALETA DE 20*1,20",5,12,,,,,
CHAPETAS,5,700,,,,,
PARALES DE 3 MTROS,5,28,,,,,
"ANGULOS DE 1,20",5,28,,,,,
"ANGULOS DE 60*1,20",5,56,,,,,
,,TOTAL DIARIO,TOTAL DIARIO,52000,,,
,,TOTAL DIAS ,TOTAL DIAS ,260000,,,
,,LLEVADA Y RECOGIDA,LLEVADA Y RECOGIDA,140000,,,
,,TOTAL DIAS ,TOTAL DIAS ,400000,,,
PAGO ALQUILER,,,,500000,,,
A DEVOLVER,,,,-100000,,,
,,,,,,,
,,,,,,,
MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,MAESTRO VIDAL ,
