JAIME  LUNA FERRETERIA LA 30,JAIME  LUNA FERRETERIA LA 30,JAIME  LUNA FERRETERIA LA 30,JAIME  LUNA FERRETERIA LA 30,JAIME  LUNA FERRETERIA LA 30,JAIME  LUNA FERRETERIA LA 30,JAIME  LUNA FERRETERIA LA 30
TEL: 3246497428,TEL: 3246497428,TEL: 3246497428,TEL: 3246497428,TEL: 3246497428,TEL: 3246497428,TEL: 3246497428
MOVIMIENTO:JUNIO/2026,MOVIMIENTO:JUNIO/2026,MOVIMIENTO:JUNIO/2026,MOVIMIENTO:JUNIO/2026,MOVIMIENTO:JUNIO/2026,MOVIMIENTO:JUNIO/2026,MOVIMIENTO:JUNIO/2026
MATERIAL,13735,,,,,SALDO
,2026-06-23,,,,,2026-06-30
MARCOS DE ANDAMIOS AZULES ,6,,,,,6
CRUCETAS DE 2 MTROS ,6,,,,,6
TABLONES DE 3 MTROS ,3,,,,,3
HORA,02:40,,,,,
Transporte,464-AFY,,,,,
