CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A,CONKASA CONSTRUCTORES S.A
CRA 23#7-15,CRA 23#7-15,CRA 23#7-15,CRA 23#7-15,CRA 23#7-15,CRA 23#7-15,CRA 23#7-15,CRA 23#7-15
MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 ,MOVIMIENTO:ABRIL/2025 
MATERIAL,12643,12654,,,,,SALDO
MATERIAL,2025-04-03,2025-04-10,,,,,2025-03-31
FORMALETAS 25 X 120,2,,,,,,2
FORMALETA DE 40*1.20,8,,,,,,8
FORMALETA DE 60*1.20,60,,,,,,60
FORMALETA DE 30*1.20,8,,,,,,8
FORMALETA DE 20*1.20,8,,,,,,8
RINCONERAS DE 10*10*1.20,6,,,,,,6
ANGULOS DE 1.20,4,,,,,,4
ANGULOS DE 60,4,,,,,,4
PARALES DE 3 MTROS,20,60,,,,,80
,,,,,,,
HORA,07:30,03:50,,,,,
TRANSPORTE ,15000,15000,,,,,30000
