PRODUCTOS MY M,PRODUCTOS MY M,PRODUCTOS MY M,PRODUCTOS MY M,PRODUCTOS MY M,PRODUCTOS MY M,PRODUCTOS MY M
CRA 19#5-50 COMUNEROS TEL: 3164978190,CRA 19#5-50 COMUNEROS TEL: 3164978190,CRA 19#5-50 COMUNEROS TEL: 3164978190,CRA 19#5-50 COMUNEROS TEL: 3164978190,CRA 19#5-50 COMUNEROS TEL: 3164978190,CRA 19#5-50 COMUNEROS TEL: 3164978190,CRA 19#5-50 COMUNEROS TEL: 3164978190
MOVIMIENTO:ABRIL/2025,MOVIMIENTO:ABRIL/2025,MOVIMIENTO:ABRIL/2025,MOVIMIENTO:ABRIL/2025,MOVIMIENTO:ABRIL/2025,MOVIMIENTO:ABRIL/2025,MOVIMIENTO:ABRIL/2025
MATERIAL,12658,12661,11485,,,SALDO
,2025-04-14,2025-04-15,2025-04-24,,,2025-04-30
MARCOS DE ANDAMIOS ROJOS,8,2,-10,,,
CRUCETAS 2. MTRS ,8,2,-10,,,
TABLONES DE 3 MTROS  ,2,,-2,,,
RUEDAS DE ANDAMIOS,4,,-4,,,
ARNES DE SEGURIDAD,2,,-2,,,
Lazo,1,,-1,,,
SLINGAS ADICIONALES,,2,-2,,,
HORA,09:50,11:09,08:00,,,
Transporte,A PIE,A PIE,A PIE,,,
