TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S,TEJIDO ARQUITECTONICO S.A.S
CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108,CRA 38 #41-108
MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026,MOVIMIENTO: MAYO /2026
MATERIAL,SALDO,13399,13420,,,MATERIAL EN OBRA
,2026-05-10,2026-06-13,2026-06-20,,,2026-09-14
"MARCOS DE ANDAMIOS AZULES DE 1,50",6,-6,,,,
"CRUCETAS DE 2,40",12,-12,,,,
"MARCOS DE ANDAMIOS AMARILLOS 1,50",6,-2,-4,,,
"CRUCETAS DE 2,40 ",6,,-5,,,1
MARCOS DE ANDAMIOS NARANAJAS ,4,,-4,,,
"CRUCETAS DE 2,40",4,-4,,,,
TABLONES DE 3 MTROS,16,-8,-6,,,2
MARCOS DE ANDAMIOS (CG),10,-10,,,,
CRUCETAS (CG),3,-2,,,,1
RUEDAS NIVELADORAS ,4,-4,,,,
HORA,,09:00,07:40,,,
Transporte,,60000,40000,,,100000
