CONSORCIO LA VICTORIA,CONSORCIO LA VICTORIA,CONSORCIO LA VICTORIA,CONSORCIO LA VICTORIA,CONSORCIO LA VICTORIA,CONSORCIO LA VICTORIA,CONSORCIO LA VICTORIA
CRA 13 CON CALLE 69 VICTORIA,CRA 13 CON CALLE 69 VICTORIA,CRA 13 CON CALLE 69 VICTORIA,CRA 13 CON CALLE 69 VICTORIA,CRA 13 CON CALLE 69 VICTORIA,CRA 13 CON CALLE 69 VICTORIA,CRA 13 CON CALLE 69 VICTORIA
MOVIMIENTO:FEBRERO/ 2025,MOVIMIENTO:FEBRERO/ 2025,MOVIMIENTO:FEBRERO/ 2025,MOVIMIENTO:FEBRERO/ 2025,MOVIMIENTO:FEBRERO/ 2025,MOVIMIENTO:FEBRERO/ 2025,MOVIMIENTO:FEBRERO/ 2025
MATERIAL,13342,13351,13365,13374,13384,SALDO 
MATERIAL,2026-02-03,2026-02-04,2026-02-07,2026-02-10,2026-02-12,2026-02-28
ALINEADORES DE 6 MTROS,12,20,8,,,40
"FORMALETA DE 60*1,20",62,38,,10,,110
ALINEADORES DE 3 MTROS,8,,,,,8
"FORAMLETA DE 50*1,20",,21,29,,,50
"FORMALETA DE 20*1,20",,5,10,45,,60
"FORMALETA DE 30 1,20",,,6,2,38,46
"FORMALETA DE 25*1,20",,,,2,,2
TENSORES ,,120,,,,120
CHAPETAS,,150,352,768,230,1500
CAJA METALICA,,1,2,2,,5
"RINCONERAS 10*10*1,20",,2,,,,2
"ANGULOS DE 1,20",,8,,,,8
PARALES DE 4 MTROS,,,40,40,,80
PARALES DE 1 MTRO,,,,40,,40
PINES,,,130,270,300,700
crorbatas de 30,,,41,59,100,200
corbatas de 25,,,24,76,50,150
Hora,AM,04:00,8.30,02:30,14:30,
TRANSPORTE,80000,80000,40000,80000,40000,320000
